"season","roundNumber","homeTeam.teamName","awayTeam.teamName","homeTeamScore.totalScore","awayTeamScore.totalScore","date","venue.name","venueWidth","venueLength","homeTeamDirectionQtr1","displayOrder","chain_number","chainTeamName","initialState","finalState","period","periodSeconds","playerName.givenName","playerName.surname","team.teamName","description","disposal","shotAtGoal","behindInfo","x","y"
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1598,196,"Geelong Cats","ballUp","turnover",4,333,"Harrison","Petty","Melbourne","Spoil",NA,NA,NA,68,-12
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1599,196,"Geelong Cats","ballUp","turnover",4,337,"Harrison","Petty","Melbourne","Loose Ball Get",NA,NA,NA,68,-25
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1600,197,"Melbourne","possGain","ballUpCall",4,337,"Harrison","Petty","Melbourne","Loose Ball Get",NA,NA,NA,-68,25
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1601,197,"Melbourne","possGain","ballUpCall",4,338,"Harrison","Petty","Melbourne","Kick","effective",NA,NA,-64,30
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1602,197,"Melbourne","possGain","ballUpCall",4,340,"Tom","Sparrow","Melbourne","Uncontested Mark",NA,NA,NA,-36,53
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1603,197,"Melbourne","possGain","ballUpCall",4,342,"Tom","Sparrow","Melbourne","Kick","effective",NA,NA,-29,55
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1604,197,"Melbourne","possGain","ballUpCall",4,345,"Charlie","Spargo","Melbourne","Uncontested Mark",NA,NA,NA,-5,58
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1605,197,"Melbourne","possGain","ballUpCall",4,349,"Charlie","Spargo","Melbourne","Kick","effective",NA,NA,-11,61
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1606,197,"Melbourne","possGain","ballUpCall",4,351,"Ed","Langdon","Melbourne","Uncontested Mark",NA,NA,NA,3,62
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1607,197,"Melbourne","possGain","ballUpCall",4,356,"Ed","Langdon","Melbourne","Kick","effective",NA,NA,-2,64
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1608,197,"Melbourne","possGain","ballUpCall",4,358,"Charlie","Spargo","Melbourne","Uncontested Mark",NA,NA,NA,-7,48
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1609,197,"Melbourne","possGain","ballUpCall",4,370,"Charlie","Spargo","Melbourne","Kick","ineffective",NA,NA,-5,53
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1610,197,"Melbourne","possGain","ballUpCall",4,375,NA,NA,NA,"Ball Up Call",NA,NA,NA,41,47
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1611,198,"Geelong Cats","ballUp","ballUpCall",4,390,NA,NA,NA,"Loose Ball Get",NA,NA,NA,-36,-40
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1612,198,"Geelong Cats","ballUp","ballUpCall",4,391,NA,NA,NA,"Handball","effective",NA,NA,-35,-39
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1613,198,"Geelong Cats","ballUp","ballUpCall",4,392,NA,NA,NA,"Handball Received",NA,NA,NA,-32,-33
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1614,198,"Geelong Cats","ballUp","ballUpCall",4,392,NA,NA,NA,"Handball","effective",NA,NA,-32,-32
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1615,198,"Geelong Cats","ballUp","ballUpCall",4,394,"Zach","Tuohy","Geelong Cats","Handball Received",NA,NA,NA,-30,-26
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1616,198,"Geelong Cats","ballUp","ballUpCall",4,398,"Zach","Tuohy","Geelong Cats","Kick","ineffective",NA,NA,-27,-15
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1617,198,"Geelong Cats","ballUp","ballUpCall",4,401,"Jed","Bews","Geelong Cats","Contest Target",NA,NA,NA,15,48
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1618,198,"Geelong Cats","ballUp","ballUpCall",4,409,NA,NA,NA,"Ball Up Call",NA,NA,NA,28,59
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1619,199,"Geelong Cats","ballUp","turnover",4,433,"Mark","Blicavs","Geelong Cats","Free For",NA,NA,NA,26,55
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1620,199,"Geelong Cats","ballUp","turnover",4,465,"Mark","Blicavs","Geelong Cats","Kick","effective",NA,NA,17,57
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1621,199,"Geelong Cats","ballUp","turnover",4,467,NA,NA,NA,"Uncontested Mark",NA,NA,NA,11,41
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1622,199,"Geelong Cats","ballUp","turnover",4,473,NA,NA,NA,"Kick","effective",NA,NA,5,42
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1623,199,"Geelong Cats","ballUp","turnover",4,474,NA,NA,NA,"Mark Fumbled",NA,NA,NA,6,24
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1624,199,"Geelong Cats","ballUp","turnover",4,475,NA,NA,NA,"Gather",NA,NA,NA,1,23
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1625,199,"Geelong Cats","ballUp","turnover",4,476,NA,NA,NA,"Handball","effective",NA,NA,-4,22
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1626,199,"Geelong Cats","ballUp","turnover",4,478,"Jack","Henry","Geelong Cats","Handball Received",NA,NA,NA,-19,18
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1627,199,"Geelong Cats","ballUp","turnover",4,480,"Jack","Henry","Geelong Cats","Kick","effective",NA,NA,-18,18
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1628,199,"Geelong Cats","ballUp","turnover",4,483,"Tom","Atkins","Geelong Cats","Uncontested Mark",NA,NA,NA,-5,6
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1629,199,"Geelong Cats","ballUp","turnover",4,484,"Tom","Atkins","Geelong Cats","Kick","effective",NA,NA,-12,8
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1630,199,"Geelong Cats","ballUp","turnover",4,485,"Max","Holmes","Geelong Cats","Uncontested Mark",NA,NA,NA,7,10
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1631,199,"Geelong Cats","ballUp","turnover",4,490,"Max","Holmes","Geelong Cats","Kick","ineffective",NA,NA,18,6
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1632,199,"Geelong Cats","ballUp","turnover",4,490,"Max","Holmes","Geelong Cats","Kick Into F50",NA,NA,NA,18,6
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1633,199,"Geelong Cats","ballUp","turnover",4,490,"Esava","Ratugolea","Port Adelaide","Kick Inside 50 Result",NA,NA,NA,55,4
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1634,199,"Geelong Cats","ballUp","turnover",4,491,"Jake","Lever","Melbourne","Contested Mark",NA,NA,NA,55,4
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1635,200,"Melbourne","possGain","turnover",4,491,"Jake","Lever","Melbourne","Contested Mark",NA,NA,NA,-55,-4
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1636,200,"Melbourne","possGain","turnover",4,499,"Jake","Lever","Melbourne","Kick","effective",NA,NA,-59,-6
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1637,200,"Melbourne","possGain","turnover",4,500,"Harrison","Petty","Melbourne","Uncontested Mark",NA,NA,NA,-57,-27
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1638,200,"Melbourne","possGain","turnover",4,511,"Harrison","Petty","Melbourne","Kick","effective",NA,NA,-65,-26
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1639,200,"Melbourne","possGain","turnover",4,515,"Luke","Jackson","Fremantle","Contested Mark",NA,NA,NA,-17,-35
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1640,200,"Melbourne","possGain","turnover",4,517,"Luke","Jackson","Fremantle","Handball","effective",NA,NA,-18,-39
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1641,200,"Melbourne","possGain","turnover",4,519,"Jack","Viney","Melbourne","Handball Received",NA,NA,NA,-20,-50
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1642,200,"Melbourne","possGain","turnover",4,520,"Jack","Viney","Melbourne","Handball","effective",NA,NA,-20,-52
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1643,200,"Melbourne","possGain","turnover",4,521,"Christian","Salem","Melbourne","Handball Received",NA,NA,NA,-21,-59
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1644,200,"Melbourne","possGain","turnover",4,522,"Christian","Salem","Melbourne","Kick","ineffective",NA,NA,-17,-61
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1645,200,"Melbourne","possGain","turnover",4,525,"Alex","Neal-Bullen","Melbourne","Contested Knock On",NA,NA,NA,-5,-55
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1646,200,"Melbourne","possGain","turnover",4,527,"Jack","Viney","Melbourne","Gather",NA,NA,NA,-5,-52
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1647,200,"Melbourne","possGain","turnover",4,528,"Jack","Viney","Melbourne","Kick","clanger",NA,NA,2,-49
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1648,200,"Melbourne","possGain","turnover",4,530,"Zach","Guthrie","Geelong Cats","Uncontested Mark",NA,NA,NA,33,-29
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1649,201,"Geelong Cats","possGain","turnover",4,530,"Zach","Guthrie","Geelong Cats","Uncontested Mark",NA,NA,NA,-33,29
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1650,201,"Geelong Cats","possGain","turnover",4,533,"Zach","Guthrie","Geelong Cats","Kick","effective",NA,NA,-37,27
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1651,201,"Geelong Cats","possGain","turnover",4,534,NA,NA,NA,"Gather",NA,NA,NA,-28,19
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1652,201,"Geelong Cats","possGain","turnover",4,535,NA,NA,NA,"Handball","effective",NA,NA,-22,18
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1653,201,"Geelong Cats","possGain","turnover",4,537,NA,NA,NA,"Handball Received",NA,NA,NA,-3,11
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1654,201,"Geelong Cats","possGain","turnover",4,537,NA,NA,NA,"Handball","effective",NA,NA,-3,8
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1655,201,"Geelong Cats","possGain","turnover",4,538,NA,NA,NA,"Handball Received",NA,NA,NA,0,-3
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1656,201,"Geelong Cats","possGain","turnover",4,539,NA,NA,NA,"Handball","effective",NA,NA,1,-5
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1657,201,"Geelong Cats","possGain","turnover",4,540,NA,NA,NA,"Handball Received",NA,NA,NA,0,-11
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1658,201,"Geelong Cats","possGain","turnover",4,541,NA,NA,NA,"Handball","ineffective",NA,NA,4,-15
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1659,201,"Geelong Cats","possGain","turnover",4,545,"Trent","Rivers","Melbourne","Loose Ball Get",NA,NA,NA,17,-26
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1660,202,"Melbourne","possGain","rushed",4,545,"Trent","Rivers","Melbourne","Loose Ball Get",NA,NA,NA,-17,26
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1661,202,"Melbourne","possGain","rushed",4,545,"Trent","Rivers","Melbourne","Handball","effective",NA,NA,-16,25
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1662,202,"Melbourne","possGain","rushed",4,546,"James","Jordon","Sydney Swans","Handball Received",NA,NA,NA,-13,22
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1663,202,"Melbourne","possGain","rushed",4,547,"James","Jordon","Sydney Swans","Kick","effective",NA,NA,-10,26
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1664,202,"Melbourne","possGain","rushed",4,548,"Charlie","Spargo","Melbourne","Uncontested Mark",NA,NA,NA,12,46
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1665,202,"Melbourne","possGain","rushed",4,550,"Charlie","Spargo","Melbourne","Kick","effective",NA,NA,16,47
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1666,202,"Melbourne","possGain","rushed",4,552,"Bayley","Fritsch","Melbourne","Uncontested Mark",NA,NA,NA,45,43
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1667,202,"Melbourne","possGain","rushed",4,562,"Bayley","Fritsch","Melbourne","Kick","effective",NA,NA,37,41
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1668,202,"Melbourne","possGain","rushed",4,562,"Bayley","Fritsch","Melbourne","Kick Into F50",NA,NA,NA,37,41
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1669,202,"Melbourne","possGain","rushed",4,562,"Ben","Brown","Melbourne","Kick Inside 50 Result",NA,NA,NA,73,8
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1670,202,"Melbourne","possGain","rushed",4,564,NA,NA,NA,"Spoil",NA,NA,NA,73,8
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1671,203,"Geelong Cats","kickIn","turnover",4,573,NA,NA,NA,"Kickin play on",NA,NA,NA,-62,16
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1672,203,"Geelong Cats","kickIn","turnover",4,578,NA,NA,NA,"Kick","effective",NA,NA,-62,16
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1673,203,"Geelong Cats","kickIn","turnover",4,581,"Luke","Jackson","Fremantle","Loose Ball Get Crumb",NA,NA,NA,-4,29
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1674,204,"Melbourne","possGain","turnover",4,581,"Luke","Jackson","Fremantle","Loose Ball Get Crumb",NA,NA,NA,4,-29
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1675,204,"Melbourne","possGain","turnover",4,582,"Luke","Jackson","Fremantle","Handball","effective",NA,NA,4,-31
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1676,204,"Melbourne","possGain","turnover",4,583,"Jake","Bowey","Melbourne","Handball Received",NA,NA,NA,0,-35
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1677,204,"Melbourne","possGain","turnover",4,584,"Jake","Bowey","Melbourne","Handball","clanger",NA,NA,-1,-36
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1678,204,"Melbourne","possGain","turnover",4,586,"Max","Holmes","Geelong Cats","Loose Ball Get",NA,NA,NA,-4,-35
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1679,205,"Geelong Cats","possGain","turnover",4,586,"Max","Holmes","Geelong Cats","Loose Ball Get",NA,NA,NA,4,35
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1680,205,"Geelong Cats","possGain","turnover",4,586,"Max","Holmes","Geelong Cats","Handball","ineffective",NA,NA,9,33
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1681,205,"Geelong Cats","possGain","turnover",4,592,"Luke","Jackson","Fremantle","Loose Ball Get",NA,NA,NA,16,27
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1682,206,"Melbourne","possGain","turnover",4,592,"Luke","Jackson","Fremantle","Loose Ball Get",NA,NA,NA,-16,-27
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1683,206,"Melbourne","possGain","turnover",4,592,"Luke","Jackson","Fremantle","Handball","effective",NA,NA,-18,-26
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1684,206,"Melbourne","possGain","turnover",4,593,"Trent","Rivers","Melbourne","Handball Received",NA,NA,NA,-21,-22
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1685,206,"Melbourne","possGain","turnover",4,594,"Trent","Rivers","Melbourne","Handball","effective",NA,NA,-21,-21
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1686,206,"Melbourne","possGain","turnover",4,595,"Angus","Brayshaw","Melbourne","Handball Received",NA,NA,NA,-22,-15
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1687,206,"Melbourne","possGain","turnover",4,596,"Angus","Brayshaw","Melbourne","Kick","effective",NA,NA,-25,-11
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1688,206,"Melbourne","possGain","turnover",4,597,"Ed","Langdon","Melbourne","Uncontested Mark",NA,NA,NA,-35,19
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1689,206,"Melbourne","possGain","turnover",4,599,"Ed","Langdon","Melbourne","Kick","effective",NA,NA,-39,23
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1690,206,"Melbourne","possGain","turnover",4,601,"Bayley","Fritsch","Melbourne","Uncontested Mark",NA,NA,NA,-15,50
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1691,206,"Melbourne","possGain","turnover",4,602,"Bayley","Fritsch","Melbourne","Kick","effective",NA,NA,-11,52
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1692,206,"Melbourne","possGain","turnover",4,605,"Charlie","Spargo","Melbourne","Uncontested Mark",NA,NA,NA,13,55
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1693,206,"Melbourne","possGain","turnover",4,607,"Charlie","Spargo","Melbourne","Kick","effective",NA,NA,7,60
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1694,206,"Melbourne","possGain","turnover",4,609,"Alex","Neal-Bullen","Melbourne","Mark On Lead",NA,NA,NA,26,59
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1695,206,"Melbourne","possGain","turnover",4,620,"Alex","Neal-Bullen","Melbourne","Kick","effective",NA,NA,21,62
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1696,206,"Melbourne","possGain","turnover",4,620,"Alex","Neal-Bullen","Melbourne","Kick Into F50",NA,NA,NA,21,62
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1697,206,"Melbourne","possGain","turnover",4,620,"Max","Gawn","Melbourne","Kick Inside 50 Result",NA,NA,NA,52,32
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1698,206,"Melbourne","possGain","turnover",4,622,NA,NA,NA,"Spoil",NA,NA,NA,52,32
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1699,206,"Melbourne","possGain","turnover",4,623,"Brad","Close","Geelong Cats","Loose Ball Get Crumb",NA,NA,NA,46,32
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1700,207,"Geelong Cats","possGain","turnover",4,623,"Brad","Close","Geelong Cats","Loose Ball Get Crumb",NA,NA,NA,-46,-32
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1701,207,"Geelong Cats","possGain","turnover",4,623,"Brad","Close","Geelong Cats","Handball","ineffective",NA,NA,-45,-32
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1702,207,"Geelong Cats","possGain","turnover",4,627,"Clayton","Oliver","Melbourne","Loose Ball Get",NA,NA,NA,-37,-32
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1703,208,"Melbourne","possGain","turnover",4,627,"Clayton","Oliver","Melbourne","Loose Ball Get",NA,NA,NA,37,32
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1704,208,"Melbourne","possGain","turnover",4,627,"Clayton","Oliver","Melbourne","Handball","effective",NA,NA,40,36
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1705,208,"Melbourne","possGain","turnover",4,628,"Charlie","Spargo","Melbourne","Handball Received",NA,NA,NA,44,43
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1706,208,"Melbourne","possGain","turnover",4,633,"Zach","Guthrie","Geelong Cats","Loose Ball Get",NA,NA,NA,52,44
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1707,209,"Geelong Cats","possGain","turnover",4,633,"Zach","Guthrie","Geelong Cats","Loose Ball Get",NA,NA,NA,-52,-44
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1708,209,"Geelong Cats","possGain","turnover",4,635,"Zach","Guthrie","Geelong Cats","Kick","effective",NA,NA,-51,-43
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1709,209,"Geelong Cats","possGain","turnover",4,636,NA,NA,NA,"Uncontested Mark",NA,NA,NA,-35,-32
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1710,209,"Geelong Cats","possGain","turnover",4,645,NA,NA,NA,"Kick","effective",NA,NA,-41,-26
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1711,209,"Geelong Cats","possGain","turnover",4,648,NA,NA,NA,"Uncontested Mark",NA,NA,NA,-49,28
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1712,209,"Geelong Cats","possGain","turnover",4,651,NA,NA,NA,"Kick","effective",NA,NA,-45,31
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1713,209,"Geelong Cats","possGain","turnover",4,652,NA,NA,NA,"Uncontested Mark",NA,NA,NA,-22,48
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1714,209,"Geelong Cats","possGain","turnover",4,654,NA,NA,NA,"Handball","effective",NA,NA,-18,51
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1715,209,"Geelong Cats","possGain","turnover",4,656,"Mitch","Duncan","Geelong Cats","Handball Received",NA,NA,NA,-10,55
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1716,209,"Geelong Cats","possGain","turnover",4,657,"Mitch","Duncan","Geelong Cats","Kick","ineffective",NA,NA,-4,57
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1717,209,"Geelong Cats","possGain","turnover",4,660,"Kysaiah","Pickett","Melbourne","Loose Ball Get",NA,NA,NA,7,43
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1718,210,"Melbourne","possGain","behind",4,660,"Kysaiah","Pickett","Melbourne","Loose Ball Get",NA,NA,NA,-7,-43
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1719,210,"Melbourne","possGain","behind",4,661,"Kysaiah","Pickett","Melbourne","Handball","effective",NA,NA,-9,-43
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1720,210,"Melbourne","possGain","behind",4,663,"James","Jordon","Sydney Swans","Handball Received",NA,NA,NA,-12,-41
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1721,210,"Melbourne","possGain","behind",4,663,"James","Jordon","Sydney Swans","Kick","effective",NA,NA,-8,-38
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1722,210,"Melbourne","possGain","behind",4,665,"Bayley","Fritsch","Melbourne","Uncontested Mark",NA,NA,NA,31,-44
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1723,210,"Melbourne","possGain","behind",4,670,"Bayley","Fritsch","Melbourne","Kick","effective",NA,NA,29,-46
2021,26,"Melbourne","Geelong Cats",125,42,"2021-09-10","Optus Stadium",130,165,"right",1724,210,"Melbourne","possGain","behind",4,670,"Bayley","Fritsch","Melbourne","Kick Into F50",NA,NA,NA,29,-46
